"cell","Agbl1","Bank1","Ccl5","Ccr9","Cd79a","Chil3","Cldn5","Col1a2","Col3a1","Ddx60","Dhx58","Gzma","Ifi30","Ifi35","Ifih1","Ifit1","Ifit2","Ifit3","Isg15","Kcnip4","Pkib","Prickle2","Retnlg","Rsad2","S100a8","S100a9","Samhd1","Sftpa1","Sftpb","St8sia6","Stat1","Usp18","Znfx1","unknow"
"(801.26, 2401.48)",1,5,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,13,0,9
"(801.42, 1952.05)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
"(801.43, 1124.99)",1,6,0,0,0,0,0,7,33,4,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,6,2,3
"(801.56, 2644.89)",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,3
"(801.82, 738.16)",1,3,0,0,0,1,0,3,1,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,2,0,1,1,11,3
"(802.04, 2453.51)",0,1,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"(802.09, 2195.47)",6,4,0,0,1,0,2,2,6,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,2,4,4
"(802.36, 756.82)",0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,4
"(802.45, 1195.58)",1,0,4,0,2,0,0,4,12,4,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,30,10,8
"(802.45, 911.09)",3,1,0,0,3,0,1,0,5,6,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,1,0,3,6,4,2
"(802.64, 1864.65)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(802.78, 814.89)",1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"(803.00, 2593.82)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"(803.04, 478.15)",9,1,2,3,2,0,0,9,16,9,0,0,0,1,1,0,0,0,1,9,0,0,4,2,0,0,0,0,0,0,0,13,12,3
"(803.07, 2607.98)",0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,2
"(803.50, 155.88)",4,5,1,1,3,0,0,5,8,5,0,0,0,0,0,0,0,0,0,15,1,0,1,1,0,0,0,0,0,0,2,10,5,3
"(803.61, 188.39)",3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,3,3
"(803.87, 2171.11)",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,5,3,0
"(803.99, 600.97)",0,1,0,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,3,2
"(804.03, 2700.20)",0,7,0,1,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,3,0,0,0,2,1,0,2,0,2,0,3,3,1,7
"(804.04, 1760.98)",4,1,0,1,2,0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4
"(804.26, 2345.08)",1,2,0,0,2,0,2,1,0,3,0,1,1,0,0,0,0,0,1,11,0,0,0,0,1,0,1,0,0,0,0,5,7,6
"(804.31, 1662.12)",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
"(804.33, 1214.22)",2,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
"(804.37, 2302.42)",0,7,0,0,0,0,0,7,7,3,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,2,1,0,1,6,1,3
"(804.44, 805.11)",2,2,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1
"(804.54, 2229.95)",3,10,2,1,4,0,0,1,14,7,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,2,5,6,23
"(804.54, 2751.13)",1,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
"(804.66, 2366.70)",5,2,0,1,1,0,3,2,2,5,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,2,6,2
"(804.74, 701.88)",0,10,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,9,0,0,1,1,3
"(804.76, 727.10)",1,2,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,2
"(804.78, 2327.06)",1,2,1,0,0,0,0,2,5,6,0,2,0,0,1,0,0,0,2,3,0,1,0,1,0,0,0,0,0,0,1,1,5,2
"(805.11, 2106.23)",4,7,0,0,1,0,1,6,11,2,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,9,5,8
"(805.26, 2261.93)",6,9,0,0,7,1,0,5,8,7,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,4,0,0,1,2,6
"(805.27, 38.43)",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1
"(805.33, 2653.40)",0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5
"(805.55, 1935.42)",4,6,1,0,0,0,0,3,6,6,0,0,0,0,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,13,8,10
"(805.62, 199.11)",0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,4,1,1
"(805.75, 644.28)",1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,6,5,4
"(805.99, 98.95)",2,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,4
"(806.07, 823.76)",7,1,2,0,0,0,1,3,1,6,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,3,3,0
"(806.20, 692.47)",4,7,0,0,0,0,1,2,1,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,1,2,2
"(806.53, 575.34)",0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5
"(806.56, 2068.05)",3,15,0,0,2,0,0,1,4,3,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,0,0,1,1,0,0,2,7,2
"(806.77, 141.82)",2,6,2,0,0,0,0,3,12,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,5,1,9
"(807.13, 2184.76)",6,9,0,0,6,0,3,7,13,5,0,2,0,1,0,0,0,0,2,7,1,2,1,1,0,1,0,1,2,1,2,5,14,6
"(807.31, 2725.48)",2,4,0,1,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,3,2,12,4
"(807.49, 566.58)",3,4,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,7
"(807.50, 1884.79)",0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,1,1,0
"(807.75, 1979.71)",1,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,2,0,2
"(808.05, 70.76)",0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,3,7,1
"(808.49, 918.94)",0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,2,10,0
"(808.94, 25.96)",0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
"(808.96, 2772.84)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(809.16, 2714.08)",6,8,1,0,1,0,0,1,4,9,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,1,0,1,0,0,5,5,19
"(809.20, 2784.00)",2,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"(809.22, 763.65)",4,5,0,0,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"(809.23, 1835.55)",1,23,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,19,0,0,2,6,4
"(809.25, 1823.29)",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0
"(809.27, 654.82)",2,1,0,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,7
"(809.30, 1971.07)",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8
"(809.37, 1988.70)",0,2,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,3,4,2
"(809.62, 2125.77)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(809.64, 747.40)",4,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,7,0
"(809.80, 1922.10)",0,3,0,0,1,0,0,2,4,2,0,0,0,0,0,0,0,0,0,6,0,1,1,2,0,0,1,0,0,1,1,3,9,5
"(809.80, 736.58)",0,1,1,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2,1
"(81.14, 2053.26)",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
"(81.31, 2808.04)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5
"(81.36, 201.23)",1,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0
"(81.51, 1308.75)",5,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,8,0,1,9,1,4
"(81.67, 2670.79)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"(81.73, 1186.97)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"(810.00, 2680.56)",1,2,1,0,10,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2
"(810.12, 2764.05)",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"(810.21, 603.73)",1,1,1,0,4,0,0,3,14,13,0,0,0,0,0,0,0,0,0,4,0,2,5,0,0,0,1,0,0,0,1,3,2,1
"(810.51, 121.92)",0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"(810.52, 2455.64)",2,3,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,2,4
"(810.54, 2314.13)",2,1,1,0,2,0,0,1,1,3,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,3,5,3
"(810.66, 2289.09)",4,13,0,1,1,0,1,0,9,3,0,0,0,1,0,0,0,0,0,4,0,0,1,3,0,0,0,6,5,0,3,1,11,3
"(810.72, 795.83)",3,1,0,1,2,0,9,4,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,1,0,0,2,2,3,1
"(810.78, 1751.85)",2,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"(811.08, 84.45)",1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,3,1,1
"(811.17, 1857.51)",3,1,0,0,0,0,0,5,2,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,3,0
"(811.43, 479.72)",4,2,0,2,1,0,0,1,4,3,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,2,0
"(812.27, 2054.75)",0,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,1,2
"(812.40, 2160.61)",5,4,3,1,3,0,2,6,1,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,4,1,1,6,2,3
"(812.40, 957.33)",0,6,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,10,0,0,0,0,0
"(812.58, 2356.66)",0,2,0,0,5,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,4,1,3,4
"(812.75, 941.23)",3,3,0,0,4,0,5,3,6,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,2,2,6,3
"(812.89, 54.95)",2,5,4,1,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,7,2,3
"(813.01, 2650.54)",1,0,0,0,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,2,6,0
"(813.16, 1238.82)",1,0,2,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,33,2,0
"(813.22, 2612.49)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
"(813.24, 2393.60)",6,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1
"(813.25, 207.44)",0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,10,0,0,3,0,1
"(813.29, 2217.55)",6,8,3,0,0,0,1,3,4,5,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,2,0,0,7,1,1,6,4,4
"(813.52, 864.26)",2,17,1,0,6,0,0,5,9,2,0,0,0,0,0,0,0,0,1,7,0,7,0,0,3,2,0,0,22,0,0,10,7,0
"(814.34, 1169.66)",1,1,0,0,0,0,0,8,43,1,0,0,0,0,0,0,0,0,2,4,0,0,14,0,0,0,0,0,0,0,0,39,1,4
"(814.60, 2800.48)",0,4,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,1,1,2,8,14,2
"(814.68, 2039.04)",4,4,0,1,1,0,1,13,5,1,0,1,0,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,13,5,0
"(814.74, 2624.77)",2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9
"(814.97, 1198.45)",2,2,0,0,1,0,0,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
"(815.07, 782.90)",1,11,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,6,0,2,0,2,2,0,0,0,11,0,1,5,0,1
"(815.52, 1762.71)",3,3,0,2,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,2,3,7,0
"(815.71, 1212.50)",0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,2,3
"(816.08, 1224.76)",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
"(816.15, 1886.08)",0,2,1,0,0,0,1,0,2,4,0,0,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,3,7,0,0,2,1,4
"(816.41, 2379.55)",0,1,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,3,2
"(816.66, 2742.01)",3,3,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4
"(816.80, 2635.64)",1,2,1,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,3,3
"(816.81, 2753.76)",1,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,4
"(816.99, 2405.76)",2,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,4,1
"(817.61, 517.09)",0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,4,3
"(817.74, 810.88)",1,6,1,0,1,0,0,4,1,4,0,1,0,0,0,0,0,0,0,5,0,1,1,1,1,2,0,0,4,0,3,6,5,0
"(818.14, 2675.86)",0,0,0,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,0,2
"(818.26, 723.62)",0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"(818.53, 2664.77)",0,2,1,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,4,3,3
"(818.60, 1078.41)",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"(818.84, 1995.55)",1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1
"(818.95, 2065.38)",8,14,2,3,0,0,1,3,16,5,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,5,0,3,8,15,7
"(819.53, 1742.11)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"(819.57, 2452.82)",3,2,0,1,1,0,1,0,4,5,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,6,2,5
"(819.76, 28.61)",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,5,0,2
"(819.91, 2368.71)",2,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2
"(82.12, 1251.62)",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7
"(82.15, 1241.42)",1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
"(82.21, 2717.41)",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"(82.58, 306.44)",0,5,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,8,0
"(82.76, 978.32)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(820.24, 2013.83)",0,9,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,3,4,4,0,0,2,5,1
"(820.49, 593.69)",2,7,0,0,1,0,0,2,8,3,0,1,0,0,1,0,0,0,0,4,0,2,1,0,0,0,0,0,2,0,0,3,0,6
"(820.51, 747.51)",3,3,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0
"(820.70, 2310.15)",3,9,5,0,1,0,0,0,9,11,0,1,0,0,1,0,1,2,0,9,0,1,0,3,0,0,0,0,0,0,4,4,2,12
"(821.09, 653.82)",1,1,1,0,1,0,0,2,2,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2,5
"(821.58, 693.26)",8,4,1,1,5,0,3,2,9,11,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,6,3,3,0
"(821.59, 1234.22)",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2
"(821.69, 632.50)",2,2,1,0,3,0,0,0,3,4,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,9,4,5
"(821.78, 2603.13)",1,0,0,0,4,0,1,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5
"(821.92, 1208.27)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
"(822.16, 2164.23)",0,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,7,0,0,3,1,0
"(822.57, 730.44)",5,5,1,0,2,1,7,0,7,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,2,0,0,0,1,1,5,4
"(822.67, 1927.16)",2,3,1,0,2,0,0,2,3,5,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,15,10,9
"(822.76, 146.69)",6,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(822.82, 738.40)",1,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,1,0,3,0,0
"(822.83, 777.06)",2,4,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,9,0,1,0,2,2,0,1,0,2,0,0,5,4,1
"(823.15, 1251.38)",3,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,2,0
"(823.17, 2174.72)",2,24,0,0,0,0,0,10,3,3,0,0,1,0,0,0,0,0,0,1,0,4,0,0,2,0,0,3,12,0,0,4,0,5
"(823.20, 961.41)",0,4,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,1,3,1
"(823.21, 1762.27)",7,2,0,0,0,0,0,2,2,4,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,4,5,1
"(823.33, 2828.96)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(823.42, 2590.72)",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9
"(823.68, 797.97)",0,12,2,0,3,0,0,10,6,14,0,0,3,0,0,0,0,0,1,5,0,0,4,2,0,0,0,0,2,0,8,4,15,2
"(823.75, 1980.91)",4,2,0,0,1,0,1,0,7,4,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,6,7,3
"(823.78, 204.03)",1,0,0,0,2,0,0,4,7,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,10,0,3
"(824.21, 2770.23)",2,4,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,1,4,4
"(824.29, 2005.47)",7,3,0,0,1,0,3,1,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,2,0,0,0,4,2
"(824.32, 2622.79)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"(824.36, 2385.46)",2,5,2,0,0,1,2,1,3,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,2,2
"(824.72, 605.69)",9,5,2,0,8,0,1,9,8,4,0,1,0,0,0,0,0,0,0,7,2,1,3,1,0,0,0,0,0,0,1,6,10,4
"(824.85, 767.27)",0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,2
"(824.86, 971.52)",1,2,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,5
"(824.97, 2657.88)",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"(825.05, 2866.88)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"(825.12, 1257.75)",7,14,4,0,4,0,1,3,29,12,0,0,0,0,1,0,0,1,0,3,0,0,1,1,0,0,1,1,0,0,0,6,5,29
"(825.17, 526.82)",4,0,0,0,2,0,1,9,4,1,0,1,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,2,0,0,9,6,5
"(825.42, 884.13)",4,10,1,0,3,0,4,1,3,6,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,2,0,2,9,7,4
"(825.56, 1048.96)",4,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,5,1,0,6,0,2,0,1,0,0,0,1,0,6,0,3,0,13
"(825.81, 1901.52)",1,9,0,1,0,0,0,3,2,4,0,2,0,0,0,0,0,0,3,9,0,1,0,2,0,0,0,0,2,0,1,8,2,2
"(825.84, 1805.94)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"(826.01, 2398.57)",2,3,0,0,3,0,1,0,1,7,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,8,13,5
"(826.17, 647.26)",1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5,2,3
