cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1
"(1565.55, 722.02)",0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,1,1,3,0,0,0,1,7,1,6
"(1565.59, 2252.69)",2,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,3,0,3
"(1565.73, 2240.94)",0,0,2,1,0,0,0,1,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,6,0,0,0,0,2,0,3
"(1566.09, 1751.57)",0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"(1566.24, 1711.64)",2,0,0,0,0,0,0,2,0,0,4,1,0,1,0,0,6,0,0,0,0,1,1,0,0,2,0,1,3,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,3,0,0,0,0,0,1,4
"(1566.29, 758.35)",0,3,9,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,5,1,1
"(1566.53, 2304.82)",0,4,2,0,0,1,0,0,0,1,4,11,0,0,0,0,10,1,0,1,0,0,2,0,0,0,0,6,0,7,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,16,1,0,0,1,3,5,0,0,0,0,1,1,8
"(1566.78, 2233.33)",0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,1,6,0,0,0,1,1,1,2
"(1566.78, 491.70)",0,4,2,1,0,0,1,7,0,1,8,13,1,1,0,1,2,2,0,1,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,3,1,2,0,0,1,0,1,2,1
"(1566.89, 2180.41)",0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,1,1,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,0,0,0,2,1,0,0,0,0,1,0,1
"(1566.96, 303.05)",2,1,6,1,0,0,0,0,0,0,2,2,1,0,0,0,6,1,1,0,1,0,0,0,0,3,2,3,2,0,0,0,1,1,4,0,0,0,0,2,4,0,0,0,0,0,3,3,0,0,0,8,3,0,0,0,1,1,0,1
"(1567.08, 2401.45)",1,1,5,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,4,1,5,0,0,2,7,1
"(1567.12, 2345.39)",3,0,0,0,0,1,0,0,0,1,3,5,0,0,0,0,6,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,0,0,7,1,0,0,0,2,7,0,1,0,1,4,3,7
"(1567.14, 2266.07)",0,3,0,0,0,2,0,0,0,0,6,9,1,5,1,1,9,1,1,0,0,0,0,1,0,0,1,4,1,2,0,2,0,0,4,0,0,0,0,3,1,0,0,0,0,0,13,3,0,0,1,3,10,0,0,1,0,3,4,3
"(1567.40, 1593.68)",1,0,0,0,0,0,1,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,0,3
"(1567.65, 809.92)",0,1,2,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,3,0,1,5,0,4
"(1567.70, 799.24)",7,1,1,0,0,0,0,0,0,4,2,6,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,2,5,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,3,2,2
"(1567.81, 472.33)",0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,2,0,0
"(1567.85, 582.97)",5,3,1,0,0,1,0,0,0,7,3,12,0,3,0,0,2,0,0,0,2,0,1,0,0,0,0,9,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,4,0,0,0,1,0,1,7
"(1567.95, 854.18)",4,3,11,0,0,0,0,0,1,0,1,1,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,6,3,3,0,1,0,0,4,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,5,5,8,16,0,0,0,0,2
"(1568.29, 819.85)",3,2,1,0,0,0,0,2,0,13,1,7,1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,1,1,1,0,2
"(1568.44, 1686.55)",10,1,11,0,1,0,1,0,0,1,4,0,0,0,0,0,4,0,0,0,0,2,8,1,0,1,0,4,0,6,0,0,0,0,8,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,6,3,7,13,0,0,3,0,9
"(1568.48, 710.29)",3,2,12,0,0,1,1,0,0,0,1,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,1,1,7,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,0,8,3,4,7,0,1,3,1,4
"(1568.62, 396.42)",1,0,1,0,0,0,1,2,0,2,1,7,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,3,1,5
"(1568.62, 886.47)",7,0,13,0,0,0,0,4,1,7,2,0,0,2,1,0,6,0,0,0,0,0,1,0,0,0,1,5,3,3,0,1,0,0,4,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,3,3,2,17,1,0,1,2,3
"(1568.64, 1758.98)",1,0,11,0,0,0,0,0,0,0,3,1,0,1,0,0,2,1,0,0,0,3,1,1,0,1,0,6,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,2,3,3,4,1,0,1,0,1
"(1568.89, 463.26)",0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,4,1,0
"(1569.05, 389.26)",1,1,1,1,1,0,1,1,0,0,2,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,5,2,8
"(1569.12, 1743.33)",1,2,1,0,0,0,0,0,0,1,3,10,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,3
"(1569.14, 370.96)",4,0,2,1,0,0,0,2,0,3,9,4,0,2,0,0,6,0,1,1,0,0,1,2,0,2,1,1,5,3,0,7,0,2,5,0,0,0,0,5,2,0,0,0,0,0,6,0,0,0,0,5,3,0,0,0,1,4,2,9
"(1569.39, 2171.05)",0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,9,0,0,0,0,2,1,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,5
"(1569.72, 1492.26)",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"(1569.85, 601.63)",4,3,9,2,1,0,5,1,0,2,0,2,1,2,0,0,9,1,0,1,0,0,1,3,1,2,1,5,1,0,0,1,0,0,7,0,0,0,0,4,10,0,0,0,0,1,0,2,0,0,1,4,10,1,1,0,3,10,9,11
"(1569.93, 2225.63)",0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,5,2,0,0,0,1,1,0,0,3,1,2,2,1
"(157.15, 1369.76)",5,11,6,0,0,0,0,4,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,1,0,0,0,26,1,5
"(157.32, 1655.97)",0,7,10,0,0,0,1,1,0,0,2,1,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0,1,2,1,0,3,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,10,3,0,10,2,0,4,1,6
"(1570.02, 1237.50)",0,4,2,0,0,1,0,2,0,0,2,4,2,0,0,0,7,0,0,0,0,1,3,1,1,0,2,12,8,1,0,3,1,0,18,0,0,0,0,3,2,1,0,0,0,0,1,2,0,0,2,3,3,0,0,0,0,3,1,3
"(1570.08, 1374.31)",0,1,6,0,0,0,1,4,0,0,2,0,0,1,1,0,4,0,0,0,0,0,2,0,0,0,0,3,4,0,0,1,0,1,11,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,5,8,0,1,2,0,8
"(1570.08, 838.48)",5,0,4,0,0,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,9,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,22,0,0,1,1,0
"(1570.09, 1121.98)",0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2,2
"(1570.09, 545.56)",4,3,1,0,0,0,0,1,0,0,3,9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,8,0,3,1,0,8,0,0,0,0,6,1,0,0,0,0,0,10,0,0,0,0,11,3,0,0,1,1,0,0,11
"(1570.57, 2246.98)",0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,1
"(1570.73, 1604.01)",2,1,1,0,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,2,0,2,0,0,6,0,0,0,0,6,0,0,0,0,0,0,2,3,0,0,0,1,3,0,2,0,1,3,3,11
"(1570.89, 773.95)",0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,0,0,0,1,2
"(1570.90, 671.41)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1571.01, 2186.69)",0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
"(1571.29, 698.68)",1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,6,0,0,0,0,0
"(1571.53, 265.31)",0,1,0,0,0,1,0,2,0,0,1,6,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,2,2,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"(1571.55, 297.43)",2,0,0,0,0,0,0,3,0,0,5,1,0,1,0,1,3,0,0,0,0,0,0,2,0,0,0,5,5,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4
"(1571.73, 1730.92)",0,0,0,0,0,0,0,6,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3
"(1571.86, 127.89)",3,0,2,3,0,0,0,1,0,3,4,13,0,0,0,0,7,0,0,0,0,0,0,0,0,1,4,1,2,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,0,2,1,4
"(1572.01, 2278.01)",4,1,0,0,0,1,2,0,0,1,7,10,0,2,2,0,9,0,1,0,0,1,4,1,0,0,1,6,5,4,0,0,1,0,3,0,0,0,0,4,0,1,0,0,0,0,6,0,0,0,1,11,6,0,0,0,1,6,8,6
"(1572.09, 787.70)",5,2,3,0,0,0,0,2,0,3,2,3,1,0,1,0,4,0,0,0,0,2,2,0,0,0,5,8,1,3,0,1,0,0,7,0,0,0,0,4,0,0,0,0,1,1,0,4,0,0,0,3,6,0,0,0,0,1,8,4
"(1572.10, 403.99)",1,3,0,5,0,0,0,2,0,1,4,12,0,0,0,0,14,0,2,0,0,0,0,1,0,0,3,0,4,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,4,8,4,6
"(1572.19, 2388.06)",0,1,16,0,0,0,1,0,0,0,12,2,0,0,0,0,15,0,0,4,1,3,3,0,3,3,9,15,1,10,4,4,0,0,8,0,0,0,0,4,7,0,0,1,0,11,8,3,1,12,0,5,19,0,18,1,3,2,12,15
"(1572.67, 2330.84)",0,3,3,0,0,0,1,0,1,0,3,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,2,0,3,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,2
"(1572.86, 1698.33)",0,0,1,0,0,0,0,2,0,0,1,1,1,0,1,0,5,1,0,0,0,0,1,0,0,2,0,7,3,5,0,0,0,0,2,0,0,0,0,1,7,0,0,0,0,0,5,4,0,0,0,7,4,0,0,0,0,3,9,2
"(1573.09, 2371.83)",1,1,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,6,2,7,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,2,0,5,0,0,0,6,2
"(1573.14, 2210.29)",0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,4,0,1
"(1573.15, 532.81)",2,0,4,0,0,0,0,2,0,0,3,5,1,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,2,0,0,8,0,0,4,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,3,5,0,3,0,1,1,2,3
"(1573.41, 1193.92)",5,2,0,0,0,0,0,3,0,1,1,1,0,1,0,0,14,0,0,0,1,2,0,2,1,6,2,24,2,2,0,5,0,0,24,0,0,0,0,4,8,0,0,0,0,0,1,3,0,0,0,8,7,0,1,0,1,6,5,10
"(1573.80, 1720.93)",0,0,1,0,0,0,0,9,0,1,2,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,5,0,0,0,0,2,0,0,2,1,5,1,4
"(1573.83, 2154.25)",0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,3,0,0,1,2,0,1,0,0,0,3,6,2,9,0,1,0,0,6,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,0,0,2,2,0
"(1573.88, 678.37)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"(1574.06, 1753.99)",0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,2,0,5,17,3,1,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0,0,1,8,0,0,0,1,4,9,0
"(1574.32, 2218.15)",0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0,1
"(1574.35, 1397.40)",3,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,2
"(1574.52, 521.71)",12,2,0,0,0,0,0,2,0,3,7,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,0,2,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,4,3,0,0,0,0,2,0,8
"(1575.22, 574.97)",1,1,1,1,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1
"(1575.23, 478.28)",1,2,0,0,0,1,0,0,0,0,3,2,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,9,2,0,0,0,1,2,0,0,0,2,3,2,4
"(1575.25, 2197.45)",0,1,0,3,0,0,0,9,0,0,2,16,0,0,0,0,7,0,0,0,0,0,0,2,0,0,1,2,0,5,0,4,0,0,7,0,0,0,0,6,0,0,0,0,0,0,8,1,0,0,0,1,2,0,0,0,1,5,1,2
"(1575.38, 2161.91)",0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6
"(1575.38, 2300.02)",0,0,1,0,0,1,1,0,0,0,3,8,0,2,0,0,2,0,0,0,1,1,0,0,0,0,4,6,1,5,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,2,5,2,0,0,0,2,4,1,0,1,0,6,6,2
"(1575.42, 2285.03)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3
"(1575.48, 501.92)",3,2,0,0,0,2,2,1,0,0,4,8,1,0,0,2,7,0,0,0,0,1,2,0,0,1,2,1,0,1,0,0,2,0,6,0,0,0,0,2,1,0,0,0,0,0,8,5,0,0,1,8,6,0,0,0,5,5,1,9
"(1575.48, 870.64)",2,1,6,0,0,0,0,0,1,0,0,8,1,0,1,0,4,1,0,0,0,1,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,0,0,1,0,0,1,0,0,1,3,1
"(1575.78, 382.42)",4,0,10,8,2,0,3,2,0,0,2,2,0,2,1,1,6,0,0,0,2,1,1,0,1,1,1,5,7,2,1,7,2,0,4,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,1,2,9,3,0,0,1,0,0,9
"(1575.98, 864.12)",4,2,1,0,1,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,1,2,1
"(1576.25, 766.07)",1,0,17,0,1,0,1,0,0,1,4,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,1,10,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,2,3,3,0,1,8,7,17,0,4,2,4,3
"(1576.33, 1479.39)",0,1,0,1,0,0,1,0,0,0,1,10,0,0,1,0,4,0,0,0,0,0,1,0,0,0,3,6,5,6,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,1,3
"(1576.37, 685.00)",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"(1576.40, 706.27)",3,1,9,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,5,0,3,0,2,0,7,2
"(1576.43, 2244.16)",0,1,0,0,0,1,2,0,0,0,5,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,4,1,3
"(1576.46, 1366.87)",2,0,2,0,0,0,2,2,0,0,1,0,0,0,0,0,5,0,0,0,2,2,1,0,0,0,4,6,4,2,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,2,3,0,0,0,0,5,4,4
"(1576.46, 877.42)",6,0,6,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,0,2,2,0,0
"(1576.93, 558.26)",0,2,1,0,0,2,0,0,0,0,1,9,0,0,2,0,2,0,0,0,0,0,0,2,0,0,1,1,1,6,0,1,1,0,2,0,0,0,0,2,0,1,0,0,0,0,5,2,0,0,0,0,2,0,0,0,1,2,2,2
"(1577.05, 847.35)",1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,1,0,1
"(1577.18, 2290.43)",0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1
"(1577.22, 594.90)",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0
"(1577.43, 668.80)",0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"(1577.45, 796.36)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,2
"(1577.47, 898.84)",2,1,3,1,0,0,0,0,2,0,3,4,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,1,4,0,0,0,3,0
"(1577.63, 2402.24)",0,1,10,0,0,0,0,3,1,0,10,2,1,0,0,0,1,1,0,4,0,4,0,2,1,2,6,18,1,6,8,8,0,0,4,0,0,0,3,3,2,2,0,1,0,0,3,0,0,7,0,1,5,1,6,0,1,4,4,1
"(1577.65, 1118.90)",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,2,4,3
"(1577.98, 1359.41)",0,2,1,3,0,0,1,0,0,0,2,7,0,0,0,0,4,0,1,1,2,0,0,0,0,0,0,5,5,3,0,0,1,0,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,0,0,1,2,4
"(1578.08, 1599.69)",0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
"(1578.42, 1684.35)",0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2
"(1578.44, 834.89)",1,2,1,0,0,0,0,3,0,1,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0
"(1578.72, 1411.88)",0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,3,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1
"(1578.77, 513.56)",0,5,2,0,0,1,2,1,0,0,7,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,3,0,0,0,4,1,0,5
"(1578.95, 2363.70)",4,0,13,0,0,4,1,0,0,0,23,4,0,2,0,0,9,3,3,3,0,12,4,0,1,2,5,21,3,14,2,6,2,0,6,0,0,0,0,14,2,3,0,0,0,4,7,4,0,6,0,3,13,0,8,1,1,4,21,7
"(1579.11, 459.24)",2,2,0,5,0,0,0,1,0,0,1,2,0,0,0,1,4,0,3,0,0,0,0,0,0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,1,8,0,5
