,cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1,cluster
687,"(13.79, 2324.51)",2,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,1,0,2,0,Fibroblasts
688,"(13.93, 1960.28)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,1,0,9,1,0,1,0,1,3,Epithelial_cells
689,"(130.73, 2441.79)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,Macrophages
690,"(130.74, 1501.60)",2,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,5,0,0,0,3,0,0,4,Macrophages
691,"(130.74, 2493.61)",3,5,1,0,0,0,0,0,0,4,0,0,0,1,0,0,1,2,0,1,1,0,0,1,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,9,0,0,0,1,0,2,7,Endothelial_cells
692,"(130.78, 565.27)",0,0,0,0,0,0,0,0,0,0,2,2,0,8,1,0,4,7,0,0,0,1,0,1,0,0,0,6,0,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,2,0,3,5,0,0,0,0,1,2,0,Neutrophils
693,"(1300.20, 764.91)",0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,5,0,1,0,0,0,0,21,0,0,1,2,8,0,0,0,0,1,0,1,Fibroblasts
694,"(1300.26, 954.63)",0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,0,0,3,0,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,1,8,3,0,0,0,0,0,0,3,Endothelial_cells
695,"(1300.33, 1885.72)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,4,2,0,0,1,3,0,0,2,T_cells
696,"(1300.79, 2634.26)",9,1,0,0,0,0,0,0,0,10,2,0,1,4,0,0,6,1,0,1,0,0,0,4,0,0,0,3,3,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,6,3,1,0,1,0,1,5,Endothelial_cells
697,"(1301.38, 1551.77)",1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Endothelial_cells
698,"(1301.71, 2345.92)",3,0,0,0,0,0,0,0,0,0,2,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,5,0,0,0,4,0,0,0,Neutrophils
699,"(1301.84, 2106.98)",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,NK_cells
700,"(1302.47, 1154.51)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,2,0,3,2,3,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,1,0,B_cells
701,"(1302.74, 2153.35)",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,Macrophages
702,"(1303.40, 2007.26)",1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,2,0,0,1,Undefined
703,"(1303.51, 1116.67)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Neutrophils
704,"(1305.70, 929.07)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,1,0,5,0,1,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,1,1,0,0,Macrophages
705,"(1305.78, 2466.36)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,1,1,1,0,0,0,1,T_cells
706,"(1306.02, 869.52)",0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,9,0,0,1,2,0,0,2,0,0,0,3,0,0,0,10,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,1,1,23,0,0,0,2,0,0,5,Macrophages
707,"(1306.23, 1761.71)",0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,5,4,0,0,0,0,0,0,1,Fibroblasts
708,"(1307.00, 1792.99)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,2,1,Fibroblasts
709,"(1307.58, 2237.65)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,Undefined
710,"(1307.84, 1097.91)",0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,13,1,0,0,0,0,0,0,2,Undefined
711,"(1307.91, 2127.30)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,4,Epithelial_cells
712,"(1308.00, 1298.33)",0,1,0,0,0,2,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,2,0,2,3,Fibroblasts
713,"(1308.48, 1909.73)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,2,0,0,0,1,0,0,0,Fibroblasts
714,"(1308.69, 2220.98)",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,3,2,2,0,0,0,0,1,0,2,Undefined
715,"(131.53, 1800.30)",2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Undefined
716,"(131.69, 2537.44)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,6,0,0,0,0,0,0,0,Endothelial_cells
717,"(1310.15, 1505.12)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,0,Epithelial_cells
718,"(1310.20, 1819.18)",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,2,NK_cells
719,"(1310.22, 1067.22)",1,0,0,1,0,0,0,0,0,1,4,6,0,3,1,0,3,0,0,0,0,0,1,0,0,0,0,4,0,5,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,10,5,0,0,0,1,0,1,4,Fibroblasts
720,"(1310.36, 1347.85)",1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,0,Endothelial_cells
721,"(1310.45, 2376.23)",9,2,0,0,0,0,0,0,0,5,1,0,0,2,2,0,10,0,0,0,0,0,3,0,0,0,0,4,0,1,0,4,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,2,4,0,0,4,0,0,5,Endothelial_cells
722,"(1310.68, 1981.50)",0,0,0,0,0,0,0,0,0,0,1,2,0,7,0,0,3,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,0,0,2,Fibroblasts
723,"(1311.35, 2322.23)",1,1,2,0,0,0,0,0,0,0,7,16,0,10,7,0,17,0,0,0,1,2,3,6,0,0,0,11,0,6,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,1,0,2,1,9,13,0,0,0,4,0,1,14,Fibroblasts
724,"(1311.41, 2410.77)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,Undefined
725,"(1311.49, 1414.05)",0,2,0,0,0,1,0,0,0,0,0,0,1,6,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,13,16,0,1,0,0,3,Epithelial_cells
726,"(1311.80, 742.94)",0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,3,2,0,3,0,0,6,Epithelial_cells
727,"(1312.26, 1939.21)",2,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,3,0,0,0,1,1,0,2,Endothelial_cells
728,"(1312.38, 2350.81)",2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,Fibroblasts
729,"(1312.62, 1471.77)",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Endothelial_cells
730,"(1312.64, 1160.28)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
731,"(1313.65, 1556.44)",0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,NK_cells
732,"(1314.28, 1448.51)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,Neutrophils
733,"(1314.36, 1482.63)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Undefined
734,"(1315.82, 2194.24)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,2,NK_cells
735,"(1315.96, 2717.24)",0,0,0,0,0,2,0,0,0,0,3,12,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10,4,4,0,0,1,0,2,0,0,0,7,2,7,0,0,0,0,1,0,0,1,7,10,0,0,0,3,0,0,3,Fibroblasts
736,"(1316.07, 2653.78)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,7,15,2,0,1,0,0,5,Epithelial_cells
737,"(1316.79, 2685.72)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,6,Epithelial_cells
738,"(1317.09, 1138.62)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,1,0,3,3,0,0,0,0,0,0,0,Neutrophils
739,"(1317.21, 2424.18)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Undefined
740,"(1318.32, 1174.13)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Undefined
741,"(1318.75, 967.33)",0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,NK_cells
742,"(1318.79, 1782.98)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,B_cells
743,"(1318.90, 1315.67)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,1,3,Undefined
744,"(132.13, 769.62)",0,2,0,0,0,0,0,0,0,0,2,12,0,2,0,0,7,0,0,2,0,0,0,1,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,2,0,0,1,2,6,0,0,0,2,1,2,8,Fibroblasts
745,"(132.40, 2398.43)",1,0,0,0,3,0,0,0,0,0,2,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,5,0,0,6,Fibroblasts
746,"(132.87, 1535.12)",0,2,0,0,0,0,0,0,0,0,2,0,0,8,0,0,9,0,0,0,1,2,0,0,0,0,0,2,0,5,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,7,13,1,0,0,2,0,0,1,Fibroblasts
747,"(1321.21, 2063.60)",0,0,0,0,0,0,0,0,5,0,1,1,0,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,1,0,0,1,0,2,Macrophages
748,"(1321.40, 828.04)",0,0,0,0,0,1,1,0,1,0,0,3,0,1,0,0,5,0,0,1,3,0,0,6,0,1,0,1,0,0,1,7,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,6,0,0,2,0,14,0,2,0,0,0,1,1,Macrophages
749,"(1321.64, 1505.26)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,1,2,0,0,0,1,0,Endothelial_cells
750,"(1321.64, 899.88)",0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,Macrophages
751,"(1322.65, 1122.69)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,2,0,0,0,0,1,0,1,B_cells
752,"(1322.74, 1158.65)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fibroblasts
753,"(1323.02, 1838.07)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,4,0,1,0,0,0,0,2,Epithelial_cells
754,"(1323.64, 986.25)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,Fibroblasts
755,"(1323.80, 1010.14)",1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,8,0,0,0,0,0,0,1,0,5,2,7,0,0,0,0,1,0,0,2,6,15,1,1,0,1,0,0,1,Macrophages
756,"(1324.03, 1333.20)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,Undefined
757,"(1324.74, 1375.73)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,Undefined
758,"(1324.97, 2402.44)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,7,4,0,0,0,0,4,Neutrophils
759,"(1325.22, 1916.13)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1,Undefined
760,"(1325.54, 1527.00)",2,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2,3,6,0,2,0,0,1,Epithelial_cells
761,"(1326.05, 2298.10)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,3,1,0,5,Fibroblasts
762,"(1326.40, 1058.57)",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,T_cells
763,"(1326.59, 2142.84)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,2,0,0,1,Undefined
764,"(1326.67, 2454.43)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,Undefined
765,"(1326.77, 696.72)",0,1,0,0,0,2,0,0,0,0,1,2,0,10,1,0,15,0,0,0,0,3,5,1,0,0,0,3,2,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,19,9,32,0,1,0,0,9,Epithelial_cells
766,"(1327.02, 2198.35)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,Undefined
767,"(1327.22, 1420.45)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,2,0,0,0,1,2,Epithelial_cells
768,"(1327.42, 2222.93)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,3,0,3,0,0,1,0,0,1,3,T_cells
769,"(1327.65, 1541.59)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Undefined
770,"(1327.66, 730.14)",1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0,0,0,0,2,Fibroblasts
771,"(1328.15, 2012.53)",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,7,1,0,0,0,1,0,0,1,Undefined
772,"(1328.16, 763.29)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,1,0,0,Undefined
773,"(1328.53, 1484.79)",2,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,3,Endothelial_cells
774,"(1329.16, 1107.63)",0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,2,2,0,0,1,0,0,0,1,0,5,0,4,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,8,7,0,0,1,0,0,0,0,T_cells
775,"(1329.37, 1343.89)",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,4,3,0,0,0,1,0,0,0,Endothelial_cells
776,"(1329.41, 1439.06)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,7,2,0,1,0,0,0,0,1,Neutrophils
777,"(1329.97, 1861.99)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,0,1,3,0,1,0,0,0,0,2,0,1,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,12,9,11,0,0,0,0,8,Epithelial_cells
778,"(1331.28, 1947.95)",2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,Endothelial_cells
779,"(1331.75, 2362.91)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
780,"(1331.85, 1359.04)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,Undefined
781,"(1331.96, 2069.74)",1,0,0,0,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,Endothelial_cells
