,cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col6a1,Ddx60,Dhx58,Gzma,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,Nectin2,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1,unknow,cluster
3038,"(585.66, 2422.06)",3,0,0,0,0,0,0,0,0,2,3,2,2,8,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,1,2,Macrophages
3039,"(587.33, 279.15)",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
3040,"(588.58, 2308.98)",3,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,Macrophages
3041,"(588.93, 1535.16)",7,0,0,0,0,0,0,1,0,10,4,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,Endothelial_cells
3042,"(589.69, 928.18)",0,0,0,0,0,0,0,3,0,3,0,1,1,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,4,6,5,0,0,0,0,0,0,4,1,Macrophages
3043,"(589.94, 1673.72)",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,9,0,0,0,0,1,0,Epithelial_cells
3044,"(590.04, 2270.71)",2,1,0,0,0,0,0,0,0,0,7,17,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,13,2,1,0,0,0,0,0,1,0,Fibroblasts
3045,"(591.25, 2396.98)",1,1,6,0,0,0,0,0,1,0,0,3,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,5,9,27,0,1,0,0,2,0,B_cells
3046,"(591.56, 1433.17)",0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,Endothelial_cells
3047,"(592.77, 1349.90)",4,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,1,Epithelial_cells
3048,"(593.41, 303.05)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Undefined
3049,"(594.06, 218.81)",0,0,1,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,6,4,0,0,1,1,0,0,3,1,T_cells
3050,"(595.55, 76.99)",1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,Endothelial_cells
3051,"(596.44, 273.38)",0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B_cells
3052,"(597.12, 807.96)",5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,Macrophages
3053,"(597.18, 1962.97)",4,1,0,0,0,0,0,0,1,3,2,5,4,2,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,20,3,0,0,0,1,0,0,3,4,Macrophages
3054,"(597.99, 529.80)",1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2,0,0,0,0,1,0,Endothelial_cells
3055,"(598.02, 341.15)",0,0,2,0,0,0,0,0,1,1,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,2,3,15,24,0,1,0,1,4,1,Epithelial_cells
3056,"(598.56, 117.66)",0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,Fibroblasts
3057,"(599.02, 1591.16)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,Neutrophils
3058,"(599.70, 2531.02)",1,0,3,0,0,1,0,3,0,0,1,0,1,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,8,0,0,0,1,2,0,0,0,1,T_cells
3059,"(599.80, 792.42)",1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,B_cells
3060,"(60.75, 374.65)",7,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,4,2,0,0,0,0,0,0,3,Endothelial_cells
3061,"(600.64, 855.27)",0,0,0,0,0,1,0,5,0,0,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,B_cells
3062,"(602.07, 894.89)",0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,Macrophages
3063,"(603.70, 2475.33)",0,0,0,1,0,0,0,1,0,0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,5,2,0,0,0,0,0,0,3,2,NK_cells
3064,"(604.40, 1902.46)",0,1,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,5,17,0,0,0,0,0,0,Epithelial_cells
3065,"(604.42, 769.92)",0,1,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,B_cells
3066,"(604.84, 472.58)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Macrophages
3067,"(605.49, 29.05)",1,1,0,1,0,0,0,0,0,0,1,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,2,1,0,3,1,Undefined
3068,"(606.81, 314.61)",0,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,7,7,0,1,0,0,1,1,B_cells
3069,"(607.94, 598.84)",0,0,1,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,1,0,0,0,1,0,0,3,0,B_cells
3070,"(608.94, 2247.02)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,Undefined
3071,"(61.02, 2630.96)",3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,B_cells
3072,"(610.50, 521.64)",0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,B_cells
3073,"(610.56, 1460.20)",4,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,2,Endothelial_cells
3074,"(611.28, 2508.78)",0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,T_cells
3075,"(612.83, 1113.08)",4,1,0,0,0,0,0,1,0,2,5,2,1,10,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,0,3,0,4,0,0,7,4,Fibroblasts
3076,"(613.22, 1310.58)",4,0,0,0,0,0,0,0,0,4,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,Endothelial_cells
3077,"(613.59, 1412.73)",2,1,0,0,0,0,0,0,0,0,10,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,13,2,0,0,0,0,0,0,6,7,Fibroblasts
3078,"(613.94, 644.78)",1,4,0,0,0,0,0,9,0,1,1,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,4,0,2,0,0,0,0,2,11,B_cells
3079,"(614.11, 1151.03)",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,3,14,0,0,0,0,4,1,Epithelial_cells
3080,"(614.25, 57.60)",1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,4,0,0,0,0,0,0,0,1,Endothelial_cells
3081,"(616.43, 534.56)",0,0,0,0,0,0,0,1,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,2,Undefined
3082,"(617.34, 259.83)",0,0,0,0,0,0,0,10,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,B_cells
3083,"(618.15, 1671.04)",7,1,0,0,1,0,0,0,0,1,5,0,7,5,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,9,17,7,16,0,1,0,0,2,0,Undefined
3084,"(618.65, 1613.67)",5,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,2,7,1,0,0,0,1,0,0,2,3,Endothelial_cells
3085,"(619.92, 938.29)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Undefined
3086,"(619.97, 2196.35)",6,3,1,0,1,0,0,1,0,0,2,1,0,7,0,6,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,10,9,0,0,0,1,0,0,4,1,NK_cells
3087,"(620.17, 2480.79)",0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,3,1,Endothelial_cells
3088,"(621.15, 283.59)",1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,1,1,0,0,3,0,T_cells
3089,"(621.50, 878.73)",0,1,0,0,0,0,0,1,0,0,9,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1,0,0,0,0,0,0,3,2,Fibroblasts
3090,"(622.19, 566.74)",2,0,1,0,0,0,0,5,0,0,7,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,0,Fibroblasts
3091,"(622.32, 200.41)",1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,3,0,0,0,2,0,0,3,1,Neutrophils
3092,"(623.41, 1345.10)",2,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,2,0,Undefined
3093,"(624.12, 2496.49)",2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,Endothelial_cells
3094,"(625.44, 1244.24)",15,0,0,0,0,0,0,0,2,0,3,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,11,8,37,0,4,0,0,3,2,Epithelial_cells
3095,"(625.96, 2520.03)",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,5,0,0,1,1,Epithelial_cells
3096,"(626.50, 103.44)",1,0,0,1,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,2,Macrophages
3097,"(627.19, 2666.71)",0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,2,1,1,0,0,0,0,0,0,Fibroblasts
3098,"(629.08, 2712.93)",2,1,1,0,0,0,0,0,0,1,0,4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,3,1,1,0,1,0,1,2,6,Undefined
3099,"(629.81, 226.22)",2,0,0,0,1,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,1,0,0,1,0,0,0,2,0,T_cells
3100,"(63.38, 753.24)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Fibroblasts
3101,"(630.35, 846.65)",1,0,0,0,0,0,0,3,0,0,3,5,1,1,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,1,1,3,Macrophages
3102,"(630.54, 599.27)",0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,1,0,Fibroblasts
3103,"(630.70, 1528.22)",6,2,0,0,0,0,0,1,0,2,6,3,0,17,1,1,0,0,3,0,0,0,0,0,0,0,1,2,1,0,0,0,4,7,0,0,0,1,0,0,7,3,Fibroblasts
3104,"(632.04, 1478.80)",12,0,1,0,0,1,0,0,1,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,29,0,0,0,0,1,1,Epithelial_cells
3105,"(633.14, 458.37)",3,1,1,1,0,1,0,0,0,1,12,5,1,10,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,2,1,8,2,0,0,0,1,0,1,3,1,Fibroblasts
3106,"(633.17, 1133.34)",2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,Endothelial_cells
3107,"(633.60, 48.06)",0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,T_cells
3108,"(634.65, 543.44)",0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,Neutrophils
3109,"(637.31, 995.60)",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,B_cells
3110,"(639.35, 79.78)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Undefined
3111,"(639.74, 1024.39)",2,1,0,0,0,0,0,2,1,0,8,12,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,11,3,3,7,0,1,0,0,0,1,Fibroblasts
3112,"(639.77, 245.25)",3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,Endothelial_cells
3113,"(643.00, 629.42)",1,0,2,0,0,0,0,0,0,2,3,3,2,11,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,8,0,0,0,1,1,0,0,3,3,T_cells
3114,"(645.54, 1264.98)",0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,Neutrophils
3115,"(645.88, 2149.65)",11,4,8,0,0,1,0,0,0,1,4,2,2,35,0,2,0,1,0,1,0,0,0,4,1,0,0,0,1,0,0,0,22,5,12,2,0,4,0,0,7,19,B_cells
3116,"(645.89, 893.89)",0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,B_cells
3117,"(646.61, 1282.11)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,Neutrophils
3118,"(649.50, 2528.68)",4,3,5,0,0,0,0,2,0,0,7,3,4,11,0,3,0,0,1,0,0,1,0,8,0,0,0,0,1,0,0,1,23,5,4,1,1,2,0,0,10,10,Macrophages
3119,"(649.55, 762.37)",3,0,0,0,0,1,0,0,0,1,0,1,1,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,1,1,Macrophages
3120,"(650.37, 609.51)",1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Endothelial_cells
3121,"(650.45, 579.56)",2,0,0,0,0,0,0,0,0,7,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0,Endothelial_cells
3122,"(651.26, 35.55)",5,1,1,3,0,0,0,3,0,4,2,8,3,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,13,5,0,0,1,3,0,0,5,2,NK_cells
3123,"(651.39, 835.59)",0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,B_cells
3124,"(652.92, 2381.33)",5,0,0,0,0,0,0,0,0,5,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,1,1,Fibroblasts
3125,"(653.99, 210.56)",1,0,0,0,0,0,0,0,0,1,1,5,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,Fibroblasts
3126,"(655.75, 1330.66)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,Neutrophils
3127,"(656.48, 980.34)",2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,Fibroblasts
3128,"(656.79, 1484.89)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,Undefined
3129,"(658.19, 937.95)",1,0,1,0,0,0,0,0,0,0,1,1,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,13,6,0,0,0,0,0,0,0,3,NK_cells
3130,"(659.71, 357.22)",3,2,2,0,0,0,0,0,0,8,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,2,2,5,0,1,0,0,0,0,Endothelial_cells
3131,"(662.10, 1422.29)",2,0,0,0,0,0,0,0,1,0,4,1,1,7,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,0,0,1,0,0,1,1,Fibroblasts
3132,"(662.67, 1512.79)",2,0,2,0,1,0,0,0,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,6,2,0,0,0,5,0,0,7,0,Fibroblasts
3133,"(668.37, 175.96)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Undefined
3134,"(67.79, 1891.63)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,B_cells
3135,"(672.08, 155.23)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,4,0,Undefined
3136,"(673.22, 787.59)",0,0,0,0,1,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,0,1,1,Fibroblasts
3137,"(673.78, 2337.55)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,Fibroblasts
3138,"(675.02, 1621.82)",3,0,0,0,0,0,0,2,0,1,2,1,1,9,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,4,0,0,1,0,2,0,0,0,1,B_cells
3139,"(677.38, 2397.60)",1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,Neutrophils
3140,"(677.50, 194.80)",2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,Endothelial_cells
3141,"(678.37, 851.44)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Undefined
3142,"(679.14, 900.54)",1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Fibroblasts
3143,"(68.65, 482.83)",1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,1,0,5,Endothelial_cells
3144,"(681.83, 485.14)",1,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,8,0,Fibroblasts
3145,"(682.12, 1052.69)",1,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,12,0,0,0,0,0,0,Epithelial_cells
3146,"(683.66, 1478.31)",2,0,0,0,0,0,0,2,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,3,B_cells
3147,"(684.18, 340.83)",1,0,0,1,0,0,0,0,0,6,2,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,Endothelial_cells
3148,"(684.25, 2040.76)",3,0,2,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,12,18,32,0,0,0,0,2,0,Epithelial_cells
3149,"(685.06, 1966.41)",11,0,1,0,0,0,0,3,0,4,1,2,2,7,0,1,0,0,2,0,0,0,0,2,1,0,0,0,2,0,0,0,19,2,0,1,0,4,0,0,7,4,Endothelial_cells
3150,"(685.40, 506.26)",0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Neutrophils
3151,"(685.97, 972.96)",0,0,1,0,0,0,0,1,0,0,4,3,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,10,2,1,0,0,4,0,0,3,0,Fibroblasts
3152,"(687.08, 1312.44)",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,NK_cells
3153,"(688.23, 223.96)",0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,Fibroblasts
3154,"(689.80, 31.21)",0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,Macrophages
3155,"(69.58, 978.30)",10,1,0,1,0,0,0,0,0,0,4,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,10,2,2,0,0,0,0,0,7,Undefined
3156,"(690.34, 156.87)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,Undefined
3157,"(690.60, 819.83)",1,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,B_cells
3158,"(691.07, 1110.12)",4,1,0,1,0,0,0,0,0,4,6,8,2,4,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,1,13,6,0,0,0,0,0,2,0,0,Fibroblasts
3159,"(691.17, 782.15)",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,B_cells
3160,"(692.68, 2003.37)",2,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,2,0,2,0,5,4,3,7,0,0,0,0,1,1,Macrophages
3161,"(692.83, 1870.88)",3,1,0,0,0,0,0,0,0,10,7,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,10,3,0,2,0,0,0,0,3,0,Endothelial_cells
3162,"(694.73, 394.79)",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,12,9,0,0,0,0,2,1,Epithelial_cells
3163,"(695.16, 643.29)",0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,2,0,0,3,1,B_cells
3164,"(696.99, 704.46)",0,0,3,0,0,0,0,0,0,1,0,0,5,14,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,14,12,27,0,1,0,0,3,2,Epithelial_cells
3165,"(697.05, 438.06)",5,0,2,0,0,0,0,1,0,6,0,1,5,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,13,1,0,1,0,0,0,0,3,0,Endothelial_cells
3166,"(697.30, 366.09)",0,0,0,0,0,1,0,1,0,1,3,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,9,7,0,0,0,0,0,1,Epithelial_cells
