,cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1,cluster
15790,"(661.87, 411.35)",1,1,0,4,0,0,0,0,0,0,4,5,1,1,0,1,7,0,7,0,1,1,0,0,0,0,3,2,14,8,0,1,1,0,2,0,0,0,0,2,0,1,0,0,0,0,3,1,0,0,0,3,4,0,0,0,7,9,1,9,NK_cells
15791,"(661.95, 1724.93)",18,5,2,0,2,0,1,2,0,3,8,21,3,0,1,2,19,4,1,0,4,2,0,5,0,5,4,10,10,4,0,1,1,0,11,0,0,0,0,14,16,0,0,0,1,0,2,24,0,0,0,6,2,0,0,0,0,34,12,0,Fibroblasts
15792,"(662.02, 325.30)",0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,B_cells
15793,"(662.12, 2552.18)",2,3,0,0,0,0,0,0,0,4,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,4,0,0,0,0,2,0,4,Endothelial_cells
15794,"(662.16, 717.66)",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,3,Epithelial_cells
15795,"(662.26, 1643.74)",0,1,1,0,0,0,0,1,0,0,4,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,2,0,0,0,0,0,3,3,0,Neutrophils
15796,"(662.26, 906.82)",7,1,5,0,0,1,0,0,0,2,0,2,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,8,4,6,2,0,0,3,1,8,Epithelial_cells
15797,"(662.29, 1115.89)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Macrophages
15798,"(662.76, 1928.09)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Undefined
15799,"(662.76, 2692.88)",2,5,27,1,0,0,2,1,0,0,1,4,0,2,0,0,4,0,0,0,0,3,0,0,0,0,0,6,3,4,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,8,8,5,12,0,2,5,1,8,B_cells
15800,"(662.85, 1130.55)",7,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,5,Endothelial_cells
15801,"(662.90, 982.35)",0,2,0,0,0,0,0,4,0,0,3,7,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,1,0,3,0,0,1,0,4,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,2,1,3,B_cells
15802,"(662.93, 1044.17)",0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,1,4,6,Fibroblasts
15803,"(663.09, 1285.12)",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,1,0,0,2,0,0,1,0,3,9,2,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,5,Macrophages
15804,"(663.17, 2560.40)",0,1,0,0,0,0,1,2,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,B_cells
15805,"(663.20, 2541.38)",0,0,19,2,0,0,1,0,0,0,2,7,1,2,1,0,2,0,0,0,0,1,1,2,0,0,5,4,0,1,0,1,1,0,9,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,2,11,3,10,0,0,6,0,4,B_cells
15806,"(663.26, 1258.48)",5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,5,Endothelial_cells
15807,"(663.26, 1826.41)",1,1,0,0,0,0,1,2,0,0,3,0,3,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,3,4,9,B_cells
15808,"(663.27, 948.06)",1,0,16,0,0,0,1,0,0,0,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,8,8,13,0,0,0,0,4,Undefined
15809,"(663.34, 577.98)",1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,Endothelial_cells
15810,"(663.36, 354.21)",0,1,0,0,0,1,1,0,0,0,1,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,1,Fibroblasts
15811,"(663.72, 1914.58)",7,0,3,0,0,0,0,1,0,6,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,3,2,0,0,1,0,1,Endothelial_cells
15812,"(663.73, 557.90)",6,4,6,2,0,1,2,1,0,3,6,18,1,1,0,0,13,0,3,0,1,1,6,2,0,1,7,3,10,1,0,5,0,0,4,0,0,0,0,9,7,0,0,0,0,0,0,3,0,0,1,5,6,0,1,1,4,16,2,11,Fibroblasts
15813,"(663.73, 666.52)",2,2,25,0,0,0,0,1,1,0,0,0,0,2,0,0,16,0,0,1,3,0,0,3,0,0,1,2,16,11,0,3,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,2,1,0,0,7,14,4,9,1,2,6,4,5,B_cells
15814,"(663.79, 1903.23)",0,0,6,0,0,0,0,1,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,B_cells
15815,"(664.20, 1169.01)",1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,5,0,0,0,1,0,0,7,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,3,4,Fibroblasts
15816,"(664.89, 1397.87)",0,9,0,1,0,0,0,0,0,0,1,3,1,1,0,0,3,0,0,0,1,0,0,0,0,1,4,8,2,0,0,0,1,0,24,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,6,2,0,0,0,0,4,3,4,NK_cells
15817,"(665.07, 1315.31)",0,1,0,0,0,0,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,5,Fibroblasts
15818,"(665.13, 682.75)",2,2,1,1,0,2,0,1,1,1,4,11,0,2,0,0,4,0,1,0,1,2,1,0,1,0,0,8,3,6,0,2,0,0,3,0,1,0,0,2,11,0,0,0,0,0,4,1,1,0,0,1,12,0,6,0,2,4,3,13,Fibroblasts
15819,"(665.14, 1246.21)",2,0,2,0,0,0,0,1,0,0,2,7,0,0,1,0,5,2,0,0,0,1,2,0,2,1,2,11,7,7,0,1,0,0,7,0,0,0,0,4,11,0,0,0,0,0,2,3,0,0,1,1,0,0,0,1,2,7,2,9,Macrophages
15820,"(665.25, 1589.57)",0,1,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,2,0,0,0,0,0,2,4,0,Neutrophils
15821,"(665.35, 700.64)",0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,3,1,2,Fibroblasts
15822,"(665.38, 1531.36)",0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,0,1,0,1,0,0,0,2,7,0,0,1,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,10,6,0,Neutrophils
15823,"(665.52, 265.46)",3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,Fibroblasts
15824,"(665.69, 199.88)",0,1,4,0,0,0,1,0,0,0,4,7,0,3,3,0,3,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,5,0,1,0,0,1,0,1,Fibroblasts
15825,"(665.75, 1981.45)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,2,0,3,Macrophages
15826,"(665.76, 1413.47)",0,5,0,0,0,0,0,0,0,0,3,5,1,0,0,0,14,0,0,0,0,0,1,0,1,0,2,7,2,2,0,1,0,0,24,0,0,0,0,2,1,0,0,0,0,0,4,1,0,0,0,5,3,0,2,0,0,17,0,6,Undefined
15827,"(665.82, 1799.05)",4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,1,0,B_cells
15828,"(666.00, 2505.73)",0,0,4,0,0,0,1,1,0,0,10,3,0,5,0,0,4,1,0,0,2,0,0,1,0,0,0,1,3,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,7,8,0,0,1,5,1,0,0,0,1,3,0,3,Fibroblasts
15829,"(666.15, 246.37)",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Macrophages
15830,"(666.17, 1179.60)",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Undefined
15831,"(666.21, 1811.51)",2,1,1,0,1,0,7,1,0,0,1,2,4,1,0,2,7,5,0,0,0,2,1,0,0,6,2,3,3,13,0,0,0,0,2,0,0,0,0,8,2,0,0,0,0,1,0,7,0,0,1,2,2,0,1,0,1,13,15,2,Endothelial_cells
15832,"(666.25, 1092.49)",1,1,9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,5,0,3,0,0,8,0,8,B_cells
15833,"(666.29, 929.75)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Macrophages
15834,"(666.67, 1649.04)",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Undefined
15835,"(666.73, 2515.80)",0,0,2,0,0,0,3,6,0,0,2,8,0,0,0,0,4,0,2,3,0,0,0,0,0,0,2,0,6,4,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,1,7,9,0,0,0,3,2,1,8,B_cells
15836,"(666.74, 1633.60)",0,0,2,0,0,0,0,8,0,0,3,0,0,1,0,0,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,1,0,0,0,0,4,1,0,B_cells
15837,"(666.85, 66.59)",0,4,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,9,0,0,0,0,0,9,0,2,Fibroblasts
15838,"(666.98, 213.71)",1,0,6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,4,0,3,0,0,2,0,3,B_cells
15839,"(667.05, 2666.50)",1,5,0,0,0,2,6,2,0,1,5,16,0,1,0,0,3,0,0,0,0,3,1,0,1,0,2,6,0,9,0,1,0,0,11,0,0,0,0,3,2,0,0,0,0,0,6,3,0,0,1,9,8,0,0,0,1,11,3,8,Fibroblasts
15840,"(667.22, 1065.25)",2,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,7,0,0,0,0,1,2,0,0,1,4,5,2,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,8,0,2,Endothelial_cells
15841,"(667.40, 959.48)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,Macrophages
15842,"(667.48, 707.76)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,Fibroblasts
15843,"(667.50, 332.31)",0,1,2,1,2,0,3,0,0,0,3,13,2,3,0,0,6,1,0,0,0,0,0,2,0,0,0,4,0,7,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,2,6,6,0,0,0,0,13,3,5,Fibroblasts
15844,"(667.93, 1027.77)",3,2,0,0,0,0,0,2,0,0,2,7,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,2,1,2,Fibroblasts
15845,"(667.93, 572.68)",2,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,1,4,Endothelial_cells
15846,"(667.98, 2635.71)",1,4,3,0,0,0,0,2,0,0,2,0,1,0,0,0,1,1,0,0,3,3,0,0,0,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,2,0,0,2,0,2,B_cells
15847,"(668.06, 1558.88)",0,6,1,0,0,0,0,2,0,0,3,0,2,0,0,0,28,4,0,0,2,3,0,11,1,8,10,18,4,0,0,2,0,0,23,0,0,0,0,12,18,0,0,0,0,0,0,27,0,0,0,2,1,0,0,0,0,53,5,0,Undefined
15848,"(668.16, 974.25)",6,0,0,0,0,0,1,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,1,3,B_cells
15849,"(668.17, 1227.05)",3,0,2,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,Undefined
15850,"(668.28, 2090.00)",2,3,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,7,3,0,0,0,1,4,15,1,4,22,0,6,0,0,35,0,1,0,0,23,11,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,22,2,0,Undefined
15851,"(668.29, 1933.31)",5,0,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,B_cells
15852,"(669.19, 1303.43)",0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,5,0,0,1,1,2,1,2,0,0,1,2,5,2,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,Macrophages
15853,"(669.20, 2703.03)",3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,1,0,1,Endothelial_cells
15854,"(669.27, 919.97)",1,0,0,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,5,Fibroblasts
15855,"(669.34, 1013.15)",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,Undefined
15856,"(669.40, 989.79)",2,3,2,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,Fibroblasts
15857,"(669.62, 1900.34)",3,2,9,1,1,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,2,0,2,1,1,0,0,3,6,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,4,0,0,3,3,0,B_cells
15858,"(669.67, 449.13)",2,2,4,0,0,0,1,3,0,2,5,6,1,3,0,1,1,0,0,0,1,2,0,0,0,0,0,1,2,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10,1,1,0,2,3,4,2,Undefined
15859,"(669.69, 1188.02)",3,1,1,0,0,0,0,2,0,8,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,5,Endothelial_cells
15860,"(669.80, 581.51)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Undefined
15861,"(669.89, 715.70)",2,0,0,0,0,0,3,3,0,1,10,3,1,3,1,1,2,0,0,0,0,1,2,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,2,2,12,0,0,0,0,4,6,3,Fibroblasts
15862,"(669.94, 2491.79)",2,1,0,0,0,0,0,1,0,0,1,2,1,0,1,0,7,2,0,1,0,1,1,2,1,5,8,3,0,1,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,3,4,0,0,1,2,3,0,0,0,0,9,4,11,Neutrophils
15863,"(67.30, 680.52)",4,3,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,B_cells
15864,"(67.44, 1304.16)",2,1,3,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,1,0,Fibroblasts
15865,"(67.66, 1146.33)",1,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,7,0,2,Neutrophils
15866,"(67.69, 1628.31)",3,5,11,1,0,0,0,5,0,0,0,4,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,10,5,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,8,0,0,B_cells
15867,"(67.77, 1732.47)",0,2,9,0,0,0,0,1,0,0,4,7,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,12,4,0,4,0,0,3,0,0,Undefined
15868,"(670.25, 1750.80)",1,0,3,0,0,0,1,2,0,1,9,11,0,0,0,0,22,1,1,0,0,7,0,5,2,5,0,7,3,3,0,0,1,0,9,0,0,0,0,6,24,0,0,0,0,0,5,7,0,0,0,5,5,0,0,0,0,10,7,0,Fibroblasts
15869,"(670.25, 427.09)",3,2,0,2,0,0,0,3,0,3,6,4,1,0,0,0,5,0,9,0,0,0,2,0,0,0,0,4,19,4,0,1,0,0,4,0,0,0,0,3,1,0,0,0,0,0,5,1,0,0,0,4,6,0,0,0,4,10,4,15,NK_cells
15870,"(670.35, 1106.21)",7,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,Endothelial_cells
15871,"(670.48, 2566.19)",0,2,14,0,0,2,1,0,0,0,0,0,0,2,1,1,2,1,0,0,1,0,0,0,1,0,0,8,0,3,0,1,0,0,4,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,4,13,0,11,0,0,0,1,3,B_cells
15872,"(670.51, 2629.06)",0,1,16,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,4,2,12,0,0,1,0,6,B_cells
15873,"(670.91, 2480.57)",3,11,3,0,0,0,2,1,0,0,9,13,1,2,3,0,5,0,0,4,3,3,2,1,1,2,3,6,7,13,0,4,1,0,10,0,0,0,0,7,0,0,0,0,0,0,7,6,0,0,1,5,7,0,0,0,2,6,2,6,Fibroblasts
15874,"(671.05, 402.72)",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,3,0,2,T_cells
15875,"(671.27, 2642.53)",3,4,0,0,0,1,0,2,0,0,0,3,0,3,0,0,2,0,0,1,1,0,1,0,0,1,2,2,1,1,0,0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,3,1,9,B_cells
15876,"(671.42, 1260.46)",1,0,8,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,4,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,2,1,9,B_cells
15877,"(671.52, 1294.44)",0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,1,0,2,5,1,9,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,3,Macrophages
15878,"(671.70, 307.03)",0,4,0,0,0,0,0,0,0,0,3,1,1,0,0,0,3,0,0,1,1,0,0,1,0,0,3,0,0,2,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,1,0,4,Undefined
15879,"(671.83, 2615.06)",0,1,8,0,0,2,0,3,0,0,2,5,0,3,0,0,5,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,7,0,3,0,1,0,1,9,B_cells
15880,"(671.91, 341.97)",0,1,0,0,2,0,2,0,0,0,2,4,2,1,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5,2,0,0,0,3,6,0,0,0,2,2,2,4,Neutrophils
15881,"(672.02, 1822.33)",0,2,0,0,0,2,1,2,0,0,5,1,1,2,0,1,4,0,0,1,0,3,2,0,0,0,0,6,0,3,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,0,4,2,0,0,0,4,3,0,0,0,0,3,8,1,Fibroblasts
15882,"(672.30, 1618.82)",0,1,0,0,1,0,2,5,0,1,0,4,0,0,0,0,22,1,0,0,0,2,0,10,2,1,1,1,0,0,0,0,0,0,9,0,0,0,0,5,7,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,0,29,9,2,B_cells
15883,"(672.59, 1037.70)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NK_cells
15884,"(672.65, 1083.50)",1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,4,0,1,B_cells
15885,"(672.69, 2694.04)",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,B_cells
