,cell,Agbl1,Bank1,Ccl5,Ccr9,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Ddx60,Dhx58,Gzma,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sftpa1,Sftpb,St8sia6,Stat1,Usp18,Znfx1,unknow,cluster
11764,"(2353.75, 2559.41)",1,0,0,0,1,0,1,5,11,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,2,0,Fibroblasts
11765,"(2353.82, 1791.76)",0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,Fibroblasts
11766,"(2353.84, 1305.03)",2,5,0,1,1,1,3,1,4,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,5,4,Endothelial_cells
11767,"(2353.95, 146.60)",1,17,1,0,1,3,0,0,5,6,0,0,1,0,0,0,0,0,0,5,0,2,0,0,1,0,0,2,15,0,0,1,11,6,Macrophages
11768,"(2354.13, 99.37)",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Endothelial_cells
11769,"(2354.17, 2672.26)",1,17,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,10,0,0,0,4,2,B_cells
11770,"(2354.17, 2771.58)",3,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,1,0,3,0,0,1,4,4,Endothelial_cells
11771,"(2354.36, 1933.33)",0,1,1,0,1,0,0,1,0,14,0,0,1,0,0,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,1,9,13,33,NK_cells
11772,"(2354.38, 2101.04)",0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,1,0,0,1,4,2,Fibroblasts
11773,"(2354.42, 726.00)",6,3,0,0,2,0,5,0,0,4,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,2,0,1,1,0,11,5,Endothelial_cells
11774,"(2354.51, 2575.49)",2,2,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,7,0,4,Endothelial_cells
11775,"(2354.99, 2091.93)",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,Fibroblasts
11776,"(2355.07, 2511.15)",5,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,9,2,2,Fibroblasts
11777,"(2355.11, 1430.19)",4,1,0,0,3,0,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,7,4,Endothelial_cells
11778,"(2355.12, 2239.35)",0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,9,2,Endothelial_cells
11779,"(2355.30, 1858.08)",0,8,0,0,0,0,1,3,8,4,0,0,0,1,1,0,0,0,0,3,0,0,0,5,0,0,0,1,2,0,0,3,11,5,Fibroblasts
11780,"(2355.33, 2388.89)",3,2,0,1,2,0,0,0,3,7,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,3,2,1,Endothelial_cells
11781,"(2355.48, 2468.12)",0,12,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6,0,0,7,4,1,B_cells
11782,"(2355.49, 693.78)",1,4,1,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,2,1,1,1,3,1,Undefined
11783,"(2355.57, 36.23)",0,5,0,0,8,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,B_cells
11784,"(2355.61, 776.78)",2,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,3,0,0,0,0,4,0,0,5,1,0,Macrophages
11785,"(2355.67, 1021.21)",2,6,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,2,2,0,0,2,0,3,Macrophages
11786,"(2355.96, 1257.66)",4,2,0,0,1,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,Fibroblasts
11787,"(2356.21, 840.73)",0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,2,0,0,5,1,0,NK_cells
11788,"(2356.25, 662.95)",1,2,0,0,1,0,0,2,3,3,0,0,0,0,1,0,2,2,0,2,0,1,1,3,0,0,0,0,0,0,0,11,5,3,Fibroblasts
11789,"(2356.32, 1346.08)",4,5,3,1,2,0,2,5,22,8,0,2,0,0,0,0,0,0,1,3,2,0,4,2,0,0,1,3,0,0,4,12,11,10,Fibroblasts
11790,"(2356.50, 806.61)",3,0,0,0,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,2,0,1,Macrophages
11791,"(2356.57, 2231.77)",2,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,B_cells
11792,"(2356.68, 761.27)",4,23,1,0,10,0,0,0,0,2,0,0,0,0,2,0,0,0,2,7,0,6,0,1,4,0,0,1,16,1,0,4,3,2,Undefined
11793,"(2356.81, 2375.44)",2,3,5,0,1,0,0,2,8,4,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,0,1,11,16,10,NK_cells
11794,"(2356.89, 1767.50)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,Macrophages
11795,"(2357.15, 2657.07)",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,B_cells
11796,"(2357.19, 2174.81)",0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,B_cells
11797,"(2357.21, 2487.16)",0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,6,0,0,3,2,0,B_cells
11798,"(2357.23, 438.22)",3,9,0,1,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,3,6,1,B_cells
11799,"(2357.28, 2123.14)",5,8,0,1,1,0,2,0,0,4,0,0,1,1,0,0,1,0,2,3,0,3,0,1,4,0,1,1,9,1,1,4,6,9,Neutrophils
11800,"(2357.28, 2212.45)",4,0,0,2,2,0,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,9,4,Endothelial_cells
11801,"(2357.29, 2318.56)",5,10,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,1,0,2,7,0,1,5,7,8,Undefined
11802,"(2357.30, 349.46)",1,2,4,0,0,0,0,1,25,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,3,12,6,7,Fibroblasts
11803,"(2357.35, 24.19)",0,4,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,Fibroblasts
11804,"(2357.38, 1008.03)",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Macrophages
11805,"(2357.58, 2051.42)",6,0,0,0,0,0,4,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,6,3,Endothelial_cells
11806,"(2357.59, 2690.93)",0,1,0,0,0,0,1,3,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4,5,4,Undefined
11807,"(2357.66, 1148.66)",6,1,0,0,2,0,2,2,3,1,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,0,0,0,0,0,0,2,1,3,Macrophages
11808,"(2357.77, 45.13)",0,3,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,B_cells
11809,"(2358.12, 2780.86)",2,3,5,0,0,0,0,0,4,0,0,2,0,0,1,0,0,2,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1,4,NK_cells
11810,"(2358.19, 1100.22)",2,2,0,0,3,0,0,1,2,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,8,1,3,Undefined
11811,"(2358.19, 2632.77)",8,7,0,1,1,0,2,6,8,14,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,1,11,5,10,Fibroblasts
11812,"(2358.25, 258.45)",5,5,0,3,1,1,0,3,19,3,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,0,1,24,9,6,Fibroblasts
11813,"(2358.29, 1805.25)",0,4,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,2,14,6,Fibroblasts
11814,"(2358.43, 2545.67)",0,2,1,0,0,0,0,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,7,3,4,Fibroblasts
11815,"(2358.45, 1909.03)",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,2,12,7,Endothelial_cells
11816,"(2358.47, 958.55)",0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,Macrophages
11817,"(2358.51, 315.28)",2,1,1,0,2,0,0,2,6,3,0,3,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,2,0,0,8,3,9,NK_cells
11818,"(2358.57, 1381.50)",0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,1,3,Fibroblasts
11819,"(2358.60, 2065.02)",1,2,1,2,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,3,4,2,Endothelial_cells
11820,"(2358.61, 2406.28)",6,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,1,0,0,0,3,7,2,Endothelial_cells
11821,"(2358.62, 2247.63)",4,4,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,5,3,NK_cells
11822,"(2358.71, 1472.45)",1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,15,4,Endothelial_cells
11823,"(2358.78, 2196.32)",0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,2,10,12,Fibroblasts
11824,"(2358.85, 1035.38)",0,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,9,0,1,0,0,3,B_cells
11825,"(2358.97, 2132.77)",0,9,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,1,3,0,2,0,0,0,0,0,1,9,0,1,6,5,4,Epithelial_cells
11826,"(2359.35, 1314.83)",3,6,1,0,0,0,0,5,11,3,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,1,7,9,6,Fibroblasts
11827,"(2359.36, 297.55)",0,3,1,1,2,0,0,1,4,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,2,17,8,Macrophages
11828,"(2359.44, 1052.84)",0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,4,0,0,2,0,0,B_cells
11829,"(2359.45, 2479.13)",0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,5,0,0,1,2,2,Endothelial_cells
11830,"(2359.54, 2423.24)",1,3,1,2,1,0,1,2,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,8,3,2,Fibroblasts
11831,"(2359.68, 822.09)",7,2,1,0,5,0,1,0,0,10,0,0,0,1,0,0,0,0,1,7,0,0,0,2,0,0,0,2,0,0,0,1,0,2,B_cells
11832,"(2359.71, 381.15)",6,1,2,1,4,0,1,0,1,3,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,1,0,2,8,1,Undefined
11833,"(2359.99, 1390.04)",2,1,2,0,2,0,2,18,4,4,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,2,1,3,9,11,3,Fibroblasts
11834,"(236.11, 1393.54)",3,5,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,5,0,7,Undefined
11835,"(236.42, 2543.59)",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,B_cells
11836,"(236.53, 757.34)",0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,Fibroblasts
11837,"(236.72, 1485.82)",3,15,1,0,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,0,1,0,0,0,3,3,2,B_cells
11838,"(236.77, 952.51)",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fibroblasts
11839,"(236.78, 891.68)",1,4,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,Neutrophils
11840,"(236.79, 457.85)",3,2,0,1,4,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,Endothelial_cells
11841,"(236.80, 1217.41)",1,6,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,3,0,3,B_cells
11842,"(236.86, 515.17)",7,9,2,1,3,0,6,1,1,1,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,3,1,0,0,5,0,3,Endothelial_cells
11843,"(2360.18, 1754.85)",2,3,0,0,3,0,0,1,5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,Undefined
11844,"(2360.20, 132.97)",1,4,1,0,4,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,5,0,B_cells
11845,"(2360.24, 897.80)",0,2,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3,3,2,NK_cells
11846,"(2360.26, 623.51)",1,17,0,0,1,1,0,5,10,0,0,1,0,0,0,0,0,0,0,1,2,1,5,0,0,1,1,3,16,1,0,8,6,4,Epithelial_cells
11847,"(2360.35, 2827.22)",0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,2,3,Epithelial_cells
11848,"(2360.37, 2086.67)",0,0,0,0,10,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,2,B_cells
11849,"(2360.85, 1355.94)",3,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,5,6,NK_cells
11850,"(2360.85, 2106.72)",0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,B_cells
11851,"(2360.92, 2844.32)",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,12,0,Macrophages
11852,"(2361.06, 1280.30)",0,2,0,0,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,B_cells
11853,"(2361.34, 1845.84)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,Undefined
11854,"(2361.41, 1184.03)",2,1,1,0,6,0,1,2,3,4,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,2,B_cells
11855,"(2361.41, 921.89)",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Macrophages
11856,"(2361.44, 544.15)",1,5,1,1,8,1,4,0,2,2,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,1,5,3,1,2,3,3,T_cells
11857,"(2361.54, 2666.25)",0,2,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Fibroblasts
11858,"(2361.65, 105.61)",3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,7,6,2,Epithelial_cells
11859,"(2361.92, 966.77)",0,2,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Fibroblasts
11860,"(2362.36, 365.34)",4,7,2,0,6,1,2,0,2,6,0,0,0,0,2,0,0,0,0,3,1,0,1,1,1,0,0,1,11,2,0,2,11,8,Undefined
11861,"(2362.43, 931.94)",0,2,2,0,0,0,0,3,3,4,0,1,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,3,0,4,NK_cells
11862,"(2362.50, 2149.15)",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4,B_cells
11863,"(2362.73, 2649.90)",0,1,1,0,5,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2,2,2,T_cells
11864,"(2362.75, 577.24)",1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,1,5,1,T_cells
11865,"(2362.78, 833.59)",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,Fibroblasts
11866,"(2362.79, 1194.81)",1,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,Fibroblasts
11867,"(2362.82, 1731.46)",1,11,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,1,2,3,B_cells
11868,"(2362.98, 1795.09)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,2,Undefined
11869,"(2363.23, 1043.46)",2,4,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,3,0,0,Macrophages
11870,"(2363.26, 1304.05)",2,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,1,0,2,8,4,3,Undefined
11871,"(2363.26, 2585.52)",4,0,0,1,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,Fibroblasts
11872,"(2363.28, 690.69)",1,24,0,0,0,1,0,1,7,6,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,3,0,3,16,0,0,2,5,6,B_cells
11873,"(2363.31, 1289.17)",0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6,1,1,Fibroblasts
11874,"(2363.38, 2448.56)",0,3,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,4,0,4,Fibroblasts
11875,"(2363.48, 2503.48)",0,10,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,3,11,0,0,4,2,1,Epithelial_cells
11876,"(2363.58, 1226.03)",0,0,0,0,8,0,0,0,4,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,3,1,3,B_cells
11877,"(2363.64, 2304.11)",3,0,0,0,2,0,0,5,4,1,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,4,1,1,0,1,4,12,10,Fibroblasts
11878,"(2363.92, 1171.12)",5,0,0,1,3,0,10,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,4,Endothelial_cells
11879,"(2363.95, 1128.91)",2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,5,0,2,Epithelial_cells
11880,"(2364.00, 1212.34)",0,0,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,2,4,B_cells
11881,"(2364.15, 2168.90)",0,1,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,Fibroblasts
11882,"(2364.58, 2343.44)",4,5,1,1,4,0,3,0,6,9,0,0,0,0,0,0,0,2,1,5,0,0,0,4,0,0,1,3,7,0,1,2,9,10,Epithelial_cells
11883,"(2364.66, 2802.30)",4,15,0,0,3,0,0,1,2,3,0,0,0,0,0,0,0,0,2,3,0,2,0,0,2,0,0,0,7,0,0,4,14,3,B_cells
11884,"(2364.70, 60.47)",0,3,0,0,1,0,0,14,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,8,10,3,Fibroblasts
11885,"(2364.71, 2289.70)",1,1,0,0,0,0,0,1,2,2,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,3,0,Endothelial_cells
11886,"(2365.00, 2470.42)",0,0,2,0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,2,5,3,NK_cells
11887,"(2365.16, 514.57)",0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,B_cells
11888,"(2365.21, 2562.85)",1,0,0,0,2,0,2,2,13,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,7,6,2,Fibroblasts
11889,"(2365.27, 1024.48)",0,12,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,14,0,0,3,0,4,Epithelial_cells
11890,"(2365.48, 556.69)",0,8,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,3,0,0,10,0,0,3,1,2,Neutrophils
11891,"(2365.55, 493.54)",1,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,5,4,4,B_cells
11892,"(2365.56, 2526.26)",0,6,0,0,0,1,0,1,7,3,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,2,0,0,7,3,3,Fibroblasts
11893,"(2365.57, 2095.27)",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,B_cells
11894,"(2365.66, 1120.75)",3,1,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,1,NK_cells
11895,"(2365.69, 388.82)",0,23,0,0,0,0,1,1,2,4,0,0,0,0,0,0,1,0,0,6,0,1,0,0,1,0,0,5,13,0,3,1,2,5,B_cells
11896,"(2365.74, 1065.79)",3,19,0,0,2,0,1,4,1,2,0,1,0,0,0,0,0,0,1,4,0,2,4,0,0,1,0,0,11,0,0,9,0,2,B_cells
11897,"(2365.79, 779.51)",3,3,0,1,1,0,3,0,2,3,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,3,0,0,1,2,1,Epithelial_cells
11898,"(2366.09, 1785.35)",0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,Undefined
11899,"(2366.09, 2074.69)",0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,6,0,B_cells
11900,"(2366.21, 1403.86)",5,5,0,0,0,0,7,1,3,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,4,3,2,Endothelial_cells
11901,"(2366.35, 2013.61)",0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,9,4,Undefined
11902,"(2366.39, 2759.08)",7,3,4,1,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,1,0,3,2,1,NK_cells
11903,"(2366.41, 33.72)",0,7,1,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Fibroblasts
11904,"(2366.51, 802.65)",3,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,3,1,2,Undefined
11905,"(2366.57, 2401.75)",3,1,1,0,1,0,8,4,6,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,6,2,Endothelial_cells
11906,"(2366.58, 2657.66)",1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,Fibroblasts
11907,"(2366.87, 2055.02)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,Undefined
11908,"(2366.93, 2270.63)",3,0,0,0,1,0,0,1,2,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,7,7,T_cells
11909,"(2367.01, 1270.69)",1,7,3,0,0,0,0,4,7,3,0,0,0,0,0,0,0,0,1,3,1,2,0,1,0,0,0,0,0,0,0,6,0,10,Undefined
11910,"(2367.07, 125.07)",0,2,2,0,3,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,NK_cells
11911,"(2367.10, 1178.75)",2,2,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,NK_cells
11912,"(2367.30, 2218.54)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,Undefined
11913,"(2367.36, 1140.40)",0,5,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,1,0,5,0,2,Fibroblasts
